# timesteps,(%) wins,(%) losses,(%) draws,(%) invalid
566000, 53.0, 11.0, 0.0, 36.0
567000, 51.0, 12.0, 0.0, 37.0
568000, 54.0, 18.0, 0.0, 28.0
569000, 51.0, 20.0, 0.0, 29.0
570000, 50.0, 16.0, 0.0, 34.0
571000, 41.0, 12.0, 0.0, 47.0
572000, 46.0, 11.0, 0.0, 43.0
573000, 47.0, 14.0, 0.0, 39.0
574000, 49.0, 14.0, 0.0, 37.0
575000, 40.0, 19.0, 0.0, 41.0
576000, 45.0, 14.0, 0.0, 41.0
577000, 45.0, 17.0, 0.0, 38.0
578000, 42.0, 11.0, 0.0, 47.0
579000, 62.0, 7.0, 0.0, 31.0
580000, 44.0, 18.0, 0.0, 38.0
581000, 42.0, 17.0, 0.0, 41.0
582000, 39.0, 18.0, 0.0, 43.0
583000, 42.0, 12.0, 0.0, 46.0
584000, 48.0, 14.0, 0.0, 38.0
585000, 42.0, 15.0, 0.0, 43.0
586000, 42.0, 19.0, 0.0, 39.0
587000, 40.0, 19.0, 0.0, 41.0
588000, 56.0, 11.0, 0.0, 33.0
589000, 43.0, 16.0, 0.0, 41.0
590000, 48.0, 13.0, 0.0, 39.0
591000, 45.0, 22.0, 0.0, 33.0
592000, 39.0, 16.0, 0.0, 45.0
593000, 50.0, 13.0, 0.0, 37.0
594000, 43.0, 16.0, 0.0, 41.0
595000, 45.0, 21.0, 0.0, 34.0
596000, 55.0, 11.0, 0.0, 34.0
597000, 39.0, 21.0, 0.0, 40.0
598000, 42.0, 20.0, 0.0, 38.0
599000, 46.0, 19.0, 0.0, 35.0
600000, 49.0, 12.0, 0.0, 39.0
